127.0.0.1 - - [17/May/2023:15:29:47 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [17/May/2023:15:29:47 +0530] "GET /Student_Result_Managment_Syste/index.html HTTP/1.1" 200 3343
0:0:0:0:0:0:0:1 - - [17/May/2023:15:29:47 +0530] "GET /Student_Result_Managment_Syste/assets/css/main.css HTTP/1.1" 200 50519
0:0:0:0:0:0:0:1 - - [17/May/2023:15:29:47 +0530] "GET /Student_Result_Managment_Syste/logo.jpeg HTTP/1.1" 200 26552
0:0:0:0:0:0:0:1 - - [17/May/2023:15:29:47 +0530] "GET /Student_Result_Managment_Syste/assets/js/jquery.min.js HTTP/1.1" 200 95957
0:0:0:0:0:0:0:1 - - [17/May/2023:15:29:47 +0530] "GET /Student_Result_Managment_Syste/assets/js/main.js HTTP/1.1" 200 1472
0:0:0:0:0:0:0:1 - - [17/May/2023:15:29:47 +0530] "GET /Student_Result_Managment_Syste/rtmnu1.jpg HTTP/1.1" 200 2755
0:0:0:0:0:0:0:1 - - [17/May/2023:15:29:47 +0530] "GET /Student_Result_Managment_Syste/assets/js/util.js HTTP/1.1" 200 12433
0:0:0:0:0:0:0:1 - - [17/May/2023:15:29:47 +0530] "GET /Student_Result_Managment_Syste/assets/js/skel.min.js HTTP/1.1" 200 9085
0:0:0:0:0:0:0:1 - - [17/May/2023:15:29:48 +0530] "GET /Student_Result_Managment_Syste/assets/css/font-awesome.min.css HTTP/1.1" 200 29063
0:0:0:0:0:0:0:1 - - [17/May/2023:15:29:48 +0530] "GET /Student_Result_Managment_Syste/images/home1.jpeg HTTP/1.1" 200 496863
0:0:0:0:0:0:0:1 - - [17/May/2023:15:29:48 +0530] "GET /Student_Result_Managment_Syste/assets/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 200 71896
0:0:0:0:0:0:0:1 - - [17/May/2023:15:29:48 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [17/May/2023:15:29:50 +0530] "GET /Student_Result_Managment_Syste/adminLogin.html HTTP/1.1" 200 838
0:0:0:0:0:0:0:1 - - [17/May/2023:15:29:51 +0530] "GET /Student_Result_Managment_Syste/style.css HTTP/1.1" 200 1755
0:0:0:0:0:0:0:1 - - [17/May/2023:15:29:51 +0530] "GET /Student_Result_Managment_Syste/user.png HTTP/1.1" 200 22159
0:0:0:0:0:0:0:1 - - [17/May/2023:15:29:57 +0530] "POST /Student_Result_Managment_Syste/adminLoginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:29:57 +0530] "GET /Student_Result_Managment_Syste/adminHome.jsp HTTP/1.1" 200 40035
0:0:0:0:0:0:0:1 - - [17/May/2023:15:29:57 +0530] "GET /Student_Result_Managment_Syste/rtmnu.png HTTP/1.1" 200 56118
0:0:0:0:0:0:0:1 - - [17/May/2023:15:30:04 +0530] "GET /Student_Result_Managment_Syste/dgiOneView.html HTTP/1.1" 200 700
0:0:0:0:0:0:0:1 - - [17/May/2023:15:30:04 +0530] "GET /Student_Result_Managment_Syste/result.png HTTP/1.1" 200 713512
0:0:0:0:0:0:0:1 - - [17/May/2023:15:30:07 +0530] "POST /Student_Result_Managment_Syste/studentHome.jsp HTTP/1.1" 200 4528
0:0:0:0:0:0:0:1 - - [17/May/2023:15:30:07 +0530] "GET /Student_Result_Managment_Syste/print.png HTTP/1.1" 200 1256
0:0:0:0:0:0:0:1 - - [17/May/2023:15:32:37 +0530] "GET /Student_Result_Managment_Syste/dgiOneView.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:32:37 +0530] "GET /Student_Result_Managment_Syste/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:32:37 +0530] "GET /Student_Result_Managment_Syste/result.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:32:39 +0530] "GET /Student_Result_Managment_Syste/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:32:39 +0530] "GET /Student_Result_Managment_Syste/assets/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:32:39 +0530] "GET /Student_Result_Managment_Syste/logo.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:32:39 +0530] "GET /Student_Result_Managment_Syste/assets/js/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:32:39 +0530] "GET /Student_Result_Managment_Syste/assets/js/skel.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:32:39 +0530] "GET /Student_Result_Managment_Syste/assets/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:32:39 +0530] "GET /Student_Result_Managment_Syste/rtmnu1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:32:39 +0530] "GET /Student_Result_Managment_Syste/assets/js/util.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:32:39 +0530] "GET /Student_Result_Managment_Syste/assets/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:32:39 +0530] "GET /Student_Result_Managment_Syste/images/home1.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:32:39 +0530] "GET /Student_Result_Managment_Syste/assets/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:32:52 +0530] "GET /Student_Result_Managment_Syste/adminLogin.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:32:52 +0530] "GET /Student_Result_Managment_Syste/user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:32:57 +0530] "POST /Student_Result_Managment_Syste/adminLoginAction.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:32:57 +0530] "GET /Student_Result_Managment_Syste/adminHome.jsp HTTP/1.1" 200 40035
0:0:0:0:0:0:0:1 - - [17/May/2023:15:32:57 +0530] "GET /Student_Result_Managment_Syste/rtmnu.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:33:19 +0530] "POST /Student_Result_Managment_Syste/addNewStudent.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:33:19 +0530] "GET /Student_Result_Managment_Syste/adminHome.jsp HTTP/1.1" 200 40244
0:0:0:0:0:0:0:1 - - [17/May/2023:15:33:48 +0530] "GET /Student_Result_Managment_Syste/insertNewResult.jsp?rollNo=400&s1=90&s2=80&s3=66&s4=44&s5=96&s6=64&s7=35 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:33:48 +0530] "GET /Student_Result_Managment_Syste/adminHome.jsp HTTP/1.1" 200 40482
0:0:0:0:0:0:0:1 - - [17/May/2023:15:33:52 +0530] "GET /Student_Result_Managment_Syste/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:33:55 +0530] "GET /Student_Result_Managment_Syste/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:33:55 +0530] "GET /Student_Result_Managment_Syste/assets/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:33:55 +0530] "GET /Student_Result_Managment_Syste/logo.jpeg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2023:15:33:55 +0530] "GET /Student_Result_Managment_Syste/assets/js/skel.min.js HTTP/1.1" 304 -
